Order_ID,Order_Date,Product,Category,Region,State,Customer_Segment,Quantity,Unit_Price,Sales,Discount,Profit
ORD13152,2024-11-02,Mouse,Electronics,North,Haryana,Corporate,5,971.23,4613.33,0.05,601.58
ORD13153,2024-02-01,Monitor,Electronics,North,Haryana,Consumer,4,14089.6,56358.4,0.0,7369.83
ORD13154,2025-01-30,Backpack,Accessories,East,West Bengal,Small Business,5,2082.4,9370.79,0.1,1826.83
ORD13155,2023-11-05,Laptop,Electronics,South,Karnataka,Corporate,3,50189.81,150569.44,0.0,14410.03
ORD13156,2024-08-03,Printer,Office Supplies,West,Rajasthan,Corporate,4,16805.95,60501.42,0.1,13543.45
ORD13157,2025-10-03,Smartphone,Electronics,West,Rajasthan,Consumer,4,29669.74,118678.97,0.0,17586.97
ORD13158,2023-12-23,Tablet,Electronics,West,Rajasthan,Small Business,5,21886.78,103962.23,0.05,16327.6
ORD13159,2023-09-22,Laptop,Electronics,East,Bihar,Consumer,3,50540.92,128879.34,0.15,17100.58
ORD13160,2024-08-05,Office Chair,Furniture,East,Bihar,Corporate,2,8223.17,16446.33,0.0,3209.95
ORD13161,2023-02-24,Mouse,Electronics,North,Delhi,Corporate,5,803.0,4015.01,0.0,601.09
ORD13162,2024-07-23,Printer,Office Supplies,West,Maharashtra,Corporate,4,14290.93,54305.52,0.05,12360.2
ORD13163,2024-11-06,Notebook,Office Supplies,South,Karnataka,Small Business,5,293.76,1321.92,0.1,250.61
ORD13164,2024-08-22,Keyboard,Electronics,East,Bihar,Small Business,1,1737.56,1476.93,0.15,179.44
ORD13165,2023-01-19,Office Chair,Furniture,East,Bihar,Corporate,3,7811.92,21092.19,0.1,4388.09
ORD13166,2023-03-27,Smartphone,Electronics,North,Punjab,Consumer,2,26089.33,52178.65,0.0,7046.81
ORD13167,2025-09-06,Printer,Office Supplies,North,Punjab,Consumer,3,12608.19,34042.12,0.1,7231.99
ORD13168,2025-12-16,Office Chair,Furniture,West,Rajasthan,Consumer,5,8606.09,38727.42,0.1,7310.21
ORD13169,2024-01-25,Backpack,Accessories,South,Telangana,Consumer,4,1872.28,7489.11,0.0,1444.51
ORD13170,2025-12-21,Keyboard,Electronics,West,Maharashtra,Consumer,1,1952.31,1757.08,0.1,249.45
ORD13171,2024-11-03,Mouse,Electronics,East,West Bengal,Corporate,5,944.37,4013.55,0.15,497.76
ORD13172,2024-10-26,Office Chair,Furniture,North,Punjab,Consumer,1,8278.62,7864.69,0.05,1327.5
ORD13173,2025-11-13,Smartphone,Electronics,North,Haryana,Small Business,1,32303.97,27458.37,0.15,3167.88
ORD13174,2023-05-08,Smartphone,Electronics,South,Karnataka,Small Business,5,28314.79,120337.87,0.15,13596.64
ORD13175,2024-10-18,Backpack,Accessories,East,Odisha,Corporate,1,1842.02,1473.62,0.2,240.2
ORD13176,2025-01-14,Desk,Furniture,East,West Bengal,Consumer,3,12350.17,29640.4,0.2,4726.77
ORD13177,2024-01-06,Notebook,Office Supplies,North,Punjab,Small Business,4,329.14,1250.74,0.05,244.2
ORD13178,2025-04-10,Keyboard,Electronics,North,Delhi,Consumer,3,1689.99,4055.98,0.2,468.98
ORD13179,2024-12-23,Notebook,Office Supplies,North,Delhi,Small Business,5,310.67,1553.33,0.0,318.87
ORD13180,2024-11-22,Monitor,Electronics,East,Bihar,Consumer,5,14574.34,65584.51,0.1,8032.12
ORD13181,2024-06-18,Notebook,Office Supplies,West,Rajasthan,Corporate,3,376.54,1016.65,0.1,229.62
ORD13182,2023-05-17,Tablet,Electronics,South,Karnataka,Small Business,4,28175.7,95797.39,0.15,13645.97
ORD13183,2024-06-28,Smartphone,Electronics,South,Telangana,Consumer,4,29652.18,106747.83,0.1,13390.67
ORD13184,2023-03-29,Office Chair,Furniture,West,Rajasthan,Consumer,5,8287.87,41439.34,0.0,7174.6
ORD13185,2024-04-12,Keyboard,Electronics,South,Karnataka,Corporate,4,1874.9,7124.6,0.05,966.27
ORD13186,2024-10-25,Mouse,Electronics,West,Gujarat,Corporate,4,854.74,3077.08,0.1,430.54
ORD13187,2024-01-27,Headphones,Electronics,East,West Bengal,Consumer,5,3647.61,18238.05,0.0,2247.86
ORD13188,2023-12-17,Office Chair,Furniture,North,Haryana,Consumer,2,8376.08,15914.56,0.05,2533.96
ORD13189,2024-11-03,Keyboard,Electronics,South,Telangana,Consumer,4,1583.7,6018.08,0.05,860.8
ORD13190,2023-09-09,Desk,Furniture,West,Maharashtra,Consumer,4,13218.14,50228.93,0.05,8479.2
ORD13191,2025-02-11,Laptop,Electronics,North,Punjab,Consumer,5,47033.24,223407.87,0.05,32402.4
ORD13192,2024-06-11,Laptop,Electronics,East,Odisha,Consumer,2,57806.45,109832.25,0.05,17405.3
ORD13193,2024-01-22,Office Chair,Furniture,West,Gujarat,Corporate,3,8432.13,22766.75,0.1,4428.32
ORD13194,2023-01-17,Printer,Office Supplies,East,Odisha,Consumer,2,13039.56,22167.26,0.15,3945.33
ORD13195,2025-06-10,Notebook,Office Supplies,North,Delhi,Corporate,1,362.12,344.01,0.05,70.11
ORD13196,2024-05-24,Notebook,Office Supplies,West,Gujarat,Consumer,1,340.76,306.68,0.1,63.83
ORD13197,2025-11-24,Desk,Furniture,East,Odisha,Corporate,2,11145.92,20062.66,0.1,2930.6
ORD13198,2025-09-21,Printer,Office Supplies,North,Punjab,Small Business,4,14331.05,48725.58,0.15,9378.79
ORD13199,2024-01-23,Printer,Office Supplies,West,Maharashtra,Small Business,4,14188.03,48239.3,0.15,10713.72
ORD13200,2024-09-28,Keyboard,Electronics,West,Rajasthan,Small Business,4,1888.06,6797.02,0.1,893.96
ORD13201,2024-02-16,Smartphone,Electronics,South,Telangana,Small Business,2,23870.17,47740.33,0.0,6910.78
ORD13202,2025-10-01,Printer,Office Supplies,West,Gujarat,Consumer,1,15516.53,13189.05,0.15,2733.52
ORD13203,2023-07-18,Monitor,Electronics,South,Tamil Nadu,Consumer,1,16367.98,14731.18,0.1,1784.9
ORD13204,2025-03-12,Desk,Furniture,South,Telangana,Small Business,1,11654.98,11072.23,0.05,1944.56
ORD13205,2024-10-22,Mouse,Electronics,East,Bihar,Consumer,1,979.1,881.19,0.1,125.75
ORD13206,2024-10-28,Laptop,Electronics,East,Bihar,Corporate,5,57735.68,259810.58,0.1,41215.72
ORD13207,2025-07-11,Headphones,Electronics,North,Punjab,Consumer,3,3477.55,10432.65,0.0,1482.55
ORD13208,2023-08-26,Tablet,Electronics,South,Telangana,Small Business,4,24277.46,82543.37,0.15,10635.54
ORD13209,2024-02-12,Keyboard,Electronics,West,Rajasthan,Corporate,3,1995.55,5986.65,0.0,862.65
ORD13210,2025-05-15,Mouse,Electronics,West,Maharashtra,Corporate,3,993.22,2532.72,0.15,290.06
ORD13211,2025-08-12,Monitor,Electronics,East,Bihar,Consumer,1,11940.75,11343.71,0.05,1364.14
ORD13212,2024-04-28,Keyboard,Electronics,East,West Bengal,Consumer,5,1947.3,8762.85,0.1,1206.23
ORD13213,2024-11-04,Notebook,Office Supplies,South,Tamil Nadu,Corporate,4,322.42,1096.21,0.15,210.77
ORD13214,2025-03-26,Laptop,Electronics,West,Rajasthan,Consumer,4,45842.35,165032.46,0.1,23710.73
ORD13215,2025-02-01,Office Chair,Furniture,East,Odisha,Consumer,5,8958.45,40313.05,0.1,6704.95
ORD13216,2025-08-18,Printer,Office Supplies,South,Telangana,Consumer,3,12888.03,34797.68,0.1,7934.53
ORD13217,2024-01-04,Backpack,Accessories,South,Tamil Nadu,Consumer,3,2088.65,5952.64,0.05,1084.11
ORD13218,2024-01-28,Laptop,Electronics,North,Punjab,Consumer,5,57982.38,260920.73,0.1,28680.92
ORD13219,2025-10-17,Notebook,Office Supplies,West,Maharashtra,Consumer,5,353.83,1503.77,0.15,274.31
ORD13220,2023-07-26,Laptop,Electronics,West,Gujarat,Consumer,5,53119.9,252319.51,0.05,32749.2
ORD13221,2023-10-20,Backpack,Accessories,East,Odisha,Consumer,5,1703.88,7241.49,0.15,1304.91
ORD13222,2025-03-05,Smartphone,Electronics,South,Karnataka,Consumer,3,30774.53,87707.4,0.05,12276.25
ORD13223,2025-06-10,Mouse,Electronics,North,Punjab,Corporate,1,976.01,780.81,0.2,84.56
ORD13224,2024-09-19,Monitor,Electronics,West,Rajasthan,Consumer,4,14162.9,56651.59,0.0,8514.06
ORD13225,2025-07-29,Notebook,Office Supplies,West,Maharashtra,Small Business,2,342.64,685.29,0.0,141.38
ORD13226,2024-05-08,Headphones,Electronics,South,Telangana,Corporate,4,3745.02,14231.09,0.05,2076.83
ORD13227,2025-10-16,Headphones,Electronics,West,Rajasthan,Consumer,2,3419.6,6497.25,0.05,831.18
ORD13228,2023-10-22,Laptop,Electronics,West,Gujarat,Corporate,4,49318.24,197272.98,0.0,25720.93
ORD13229,2024-01-10,Office Chair,Furniture,East,West Bengal,Corporate,5,8310.01,41550.07,0.0,8047.14
ORD13230,2025-04-06,Printer,Office Supplies,North,Punjab,Consumer,5,13296.58,56510.47,0.15,11927.43
ORD13231,2025-05-04,Backpack,Accessories,South,Telangana,Consumer,4,1937.68,7750.73,0.0,1570.58
ORD13232,2024-01-26,Laptop,Electronics,West,Maharashtra,Consumer,5,50540.37,252701.86,0.0,34766.34
ORD13233,2024-04-27,Mouse,Electronics,South,Karnataka,Consumer,1,911.11,865.56,0.05,139.33
ORD13234,2023-08-21,Mouse,Electronics,North,Delhi,Consumer,3,939.0,2535.3,0.1,322.0
ORD13235,2025-01-25,Office Chair,Furniture,North,Haryana,Consumer,4,8217.45,27939.35,0.15,4567.88
ORD13236,2025-08-30,Monitor,Electronics,West,Gujarat,Small Business,1,13771.78,13771.78,0.0,1916.6
ORD13237,2025-01-03,Smartphone,Electronics,North,Punjab,Consumer,3,24943.0,71087.54,0.05,9605.38
ORD13238,2025-04-12,Desk,Furniture,West,Rajasthan,Consumer,4,11282.22,45128.9,0.0,9009.65
ORD13239,2025-11-06,Headphones,Electronics,West,Rajasthan,Corporate,5,3355.61,16778.03,0.0,2319.33
ORD13240,2024-11-25,Mouse,Electronics,East,Odisha,Corporate,5,819.64,3688.37,0.1,394.47
ORD13241,2025-01-27,Laptop,Electronics,West,Rajasthan,Consumer,5,52509.61,236293.26,0.1,23880.59
ORD13242,2023-10-06,Headphones,Electronics,North,Punjab,Corporate,4,3434.24,13736.95,0.0,1873.66
ORD13243,2024-05-14,Smartphone,Electronics,South,Karnataka,Small Business,3,27888.17,79481.28,0.05,11355.46
ORD13244,2023-03-27,Mouse,Electronics,South,Tamil Nadu,Consumer,1,816.47,775.65,0.05,81.03
ORD13245,2025-12-17,Desk,Furniture,West,Gujarat,Consumer,3,12580.04,37740.13,0.0,6116.24
ORD13246,2024-04-02,Laptop,Electronics,North,Punjab,Corporate,2,51476.43,82362.29,0.2,11748.04
ORD13247,2025-07-21,Monitor,Electronics,North,Haryana,Consumer,4,13649.52,51868.19,0.05,8196.38
ORD13248,2024-07-10,Smartphone,Electronics,North,Haryana,Small Business,1,26575.73,25246.95,0.05,3463.2
ORD13249,2024-06-19,Keyboard,Electronics,South,Telangana,Consumer,5,1744.94,7852.25,0.1,1143.9
ORD13250,2024-06-24,Monitor,Electronics,West,Rajasthan,Consumer,2,15602.43,26524.14,0.15,3117.68
ORD13251,2025-09-01,Keyboard,Electronics,North,Haryana,Consumer,5,1768.25,7515.08,0.15,1090.17
ORD13252,2023-11-19,Headphones,Electronics,South,Telangana,Consumer,5,3375.14,16875.68,0.0,2242.68
ORD13253,2024-07-28,Desk,Furniture,South,Telangana,Corporate,3,10481.07,31443.22,0.0,5966.17
ORD13254,2025-08-21,Keyboard,Electronics,East,Odisha,Consumer,4,1733.86,6241.9,0.1,792.18
ORD13255,2025-02-03,Laptop,Electronics,South,Tamil Nadu,Corporate,4,45350.11,181400.45,0.0,27461.83
ORD13256,2025-11-24,Headphones,Electronics,South,Telangana,Consumer,5,3681.85,15647.88,0.15,1879.18
ORD13257,2023-04-06,Laptop,Electronics,South,Karnataka,Corporate,2,44711.25,80480.25,0.1,9925.48
ORD13258,2024-01-02,Mouse,Electronics,West,Gujarat,Corporate,3,837.18,2385.97,0.05,347.89
ORD13259,2025-07-19,Printer,Office Supplies,West,Rajasthan,Corporate,1,14301.39,11441.11,0.2,2373.49
ORD13260,2024-02-21,Laptop,Electronics,West,Maharashtra,Corporate,5,48753.82,207203.75,0.15,28523.53
ORD13261,2025-11-27,Tablet,Electronics,East,West Bengal,Small Business,2,25222.96,47923.63,0.05,6199.14
ORD13262,2024-08-16,Office Chair,Furniture,West,Gujarat,Consumer,3,9657.15,26074.31,0.1,4829.21
ORD13263,2023-03-30,Printer,Office Supplies,North,Delhi,Consumer,3,15080.13,45240.4,0.0,9233.08
ORD13264,2025-09-08,Smartphone,Electronics,North,Haryana,Corporate,5,27495.07,123727.81,0.1,14577.85
ORD13265,2025-07-04,Keyboard,Electronics,North,Delhi,Consumer,3,1871.19,5052.21,0.1,624.47
ORD13266,2025-12-20,Desk,Furniture,North,Haryana,Corporate,3,12870.8,38612.39,0.0,7693.8
ORD13267,2025-09-05,Tablet,Electronics,West,Rajasthan,Corporate,4,24958.67,94842.94,0.05,12879.78
ORD13268,2023-10-09,Headphones,Electronics,West,Gujarat,Small Business,4,3664.12,13923.67,0.05,1982.2
ORD13269,2024-04-30,Smartphone,Electronics,South,Telangana,Consumer,3,30490.56,86898.09,0.05,11859.24
ORD13270,2023-07-24,Printer,Office Supplies,North,Punjab,Corporate,3,13711.83,37021.94,0.1,7615.3
ORD13271,2024-03-13,Laptop,Electronics,West,Gujarat,Small Business,5,48237.07,192948.27,0.2,25003.89
ORD13272,2024-03-23,Notebook,Office Supplies,West,Maharashtra,Small Business,3,382.03,1031.48,0.1,225.4
ORD13273,2023-04-19,Keyboard,Electronics,South,Karnataka,Small Business,5,2011.83,9053.22,0.1,1372.19
ORD13274,2024-10-05,Notebook,Office Supplies,East,Bihar,Small Business,1,308.12,308.12,0.0,60.81
ORD13275,2023-05-30,Tablet,Electronics,North,Delhi,Consumer,4,21917.68,83287.18,0.05,11316.39
ORD13276,2024-03-05,Headphones,Electronics,South,Tamil Nadu,Consumer,3,3479.1,10437.3,0.0,1409.64
ORD13277,2025-03-05,Notebook,Office Supplies,North,Haryana,Consumer,1,343.43,309.09,0.1,64.35
ORD13278,2024-10-22,Keyboard,Electronics,North,Haryana,Consumer,4,1726.98,5871.73,0.15,714.41
ORD13279,2023-09-28,Mouse,Electronics,North,Haryana,Consumer,4,923.98,3511.13,0.05,442.38
ORD13280,2023-03-27,Keyboard,Electronics,North,Delhi,Corporate,1,1437.91,1222.22,0.15,174.54
ORD13281,2025-03-06,Keyboard,Electronics,North,Punjab,Small Business,3,1899.85,5699.55,0.0,667.83
ORD13282,2023-09-19,Tablet,Electronics,North,Punjab,Consumer,5,25116.0,113021.98,0.1,15228.57
ORD13283,2025-05-22,Monitor,Electronics,North,Punjab,Corporate,3,16241.57,48724.72,0.0,6328.05
ORD13284,2025-02-28,Backpack,Accessories,North,Haryana,Small Business,3,1733.14,5199.42,0.0,1147.27
ORD13285,2024-08-25,Printer,Office Supplies,West,Gujarat,Corporate,4,13730.4,52175.51,0.05,10690.32
ORD13286,2024-07-26,Office Chair,Furniture,West,Gujarat,Consumer,2,10085.97,18154.74,0.1,3159.93
ORD13287,2024-09-12,Tablet,Electronics,West,Rajasthan,Corporate,1,23622.45,21260.21,0.1,2980.52
ORD13288,2025-08-22,Mouse,Electronics,West,Gujarat,Consumer,4,887.72,3018.26,0.15,457.98
ORD13289,2025-04-19,Office Chair,Furniture,West,Rajasthan,Corporate,4,7767.4,26409.16,0.15,4339.78
ORD13290,2024-12-16,Smartphone,Electronics,East,West Bengal,Consumer,5,27805.84,132077.74,0.05,18564.83
ORD13291,2024-04-29,Keyboard,Electronics,South,Tamil Nadu,Consumer,2,1738.12,3128.62,0.1,427.25
ORD13292,2023-03-04,Notebook,Office Supplies,North,Haryana,Consumer,1,329.36,279.96,0.15,59.94
ORD13293,2023-02-14,Keyboard,Electronics,East,Odisha,Consumer,5,1857.74,9288.72,0.0,1225.27
ORD13294,2025-02-08,Laptop,Electronics,East,West Bengal,Consumer,1,55581.78,50023.6,0.1,7530.61
ORD13295,2025-11-26,Backpack,Accessories,East,West Bengal,Consumer,2,1703.24,3065.84,0.1,576.06
ORD13296,2025-03-20,Monitor,Electronics,East,West Bengal,Corporate,5,14905.35,67074.05,0.1,9021.56
ORD13297,2025-07-27,Backpack,Accessories,West,Maharashtra,Consumer,2,1804.72,3609.45,0.0,804.97
ORD13298,2025-03-21,Smartphone,Electronics,West,Maharashtra,Consumer,5,31336.25,148847.2,0.05,15601.07
ORD13299,2024-11-22,Laptop,Electronics,South,Karnataka,Corporate,2,50688.44,101376.87,0.0,13934.29
ORD13300,2024-04-01,Office Chair,Furniture,South,Telangana,Corporate,2,8330.68,14995.23,0.1,2585.56
ORD13301,2025-09-05,Keyboard,Electronics,West,Gujarat,Small Business,2,1866.13,3172.42,0.15,369.95
ORD13302,2024-01-28,Printer,Office Supplies,West,Gujarat,Consumer,3,14801.36,44404.07,0.0,9287.28
ORD13303,2024-07-29,Headphones,Electronics,South,Tamil Nadu,Consumer,4,3723.16,13403.37,0.1,1569.55
ORD13304,2023-01-23,Headphones,Electronics,West,Maharashtra,Consumer,1,3054.94,2596.7,0.15,353.66
ORD13305,2025-02-20,Office Chair,Furniture,West,Rajasthan,Corporate,3,7829.12,23487.37,0.0,4320.16
ORD13306,2023-05-09,Monitor,Electronics,East,West Bengal,Consumer,2,16150.22,29070.4,0.1,3927.66
ORD13307,2024-02-05,Desk,Furniture,East,Bihar,Consumer,2,11370.44,22740.89,0.0,4606.66
ORD13308,2024-10-03,Printer,Office Supplies,West,Gujarat,Consumer,1,12937.46,11643.71,0.1,2855.44
ORD13309,2025-12-12,Headphones,Electronics,West,Rajasthan,Consumer,1,3493.41,2969.4,0.15,264.22
ORD13310,2023-10-31,Laptop,Electronics,West,Maharashtra,Corporate,3,53821.92,161465.75,0.0,24465.03
ORD13311,2024-06-20,Notebook,Office Supplies,East,West Bengal,Consumer,1,373.01,373.01,0.0,82.78
ORD13312,2024-01-26,Smartphone,Electronics,South,Telangana,Small Business,5,30381.12,151905.61,0.0,24943.21
ORD13313,2025-01-16,Monitor,Electronics,South,Karnataka,Consumer,2,17143.65,27429.85,0.2,3328.26
ORD13314,2025-07-23,Laptop,Electronics,East,Odisha,Consumer,5,52929.29,251414.11,0.05,36982.89
ORD13315,2023-10-17,Tablet,Electronics,South,Tamil Nadu,Corporate,1,25986.08,23387.47,0.1,3358.03
ORD13316,2023-09-28,Keyboard,Electronics,North,Delhi,Corporate,4,1787.55,7150.21,0.0,1235.41
ORD13317,2023-04-25,Notebook,Office Supplies,East,Bihar,Consumer,3,339.43,865.54,0.15,187.46
ORD13318,2025-06-09,Printer,Office Supplies,South,Karnataka,Consumer,4,14354.44,54546.88,0.05,12477.0
ORD13319,2024-04-18,Desk,Furniture,South,Karnataka,Consumer,4,12854.09,51416.38,0.0,9113.4
ORD13320,2023-11-09,Monitor,Electronics,West,Maharashtra,Corporate,5,14670.7,66018.17,0.1,9371.57
ORD13321,2025-11-07,Tablet,Electronics,South,Telangana,Small Business,5,24446.7,122233.51,0.0,17554.05
ORD13322,2024-11-07,Printer,Office Supplies,West,Maharashtra,Corporate,3,13992.87,37780.74,0.1,7094.19
ORD13323,2023-05-22,Mouse,Electronics,East,Odisha,Corporate,2,917.6,1559.93,0.15,180.68
ORD13324,2024-11-20,Tablet,Electronics,West,Gujarat,Corporate,1,22370.26,19014.72,0.15,2893.61
ORD13325,2024-02-14,Office Chair,Furniture,East,Bihar,Consumer,1,8504.48,8504.48,0.0,1602.95
ORD13326,2025-10-24,Monitor,Electronics,South,Tamil Nadu,Consumer,2,17456.39,31421.5,0.1,3570.25
ORD13327,2024-05-21,Keyboard,Electronics,East,Odisha,Consumer,1,2012.76,2012.76,0.0,315.29
ORD13328,2024-04-16,Smartphone,Electronics,East,West Bengal,Corporate,3,29080.92,78518.49,0.1,10787.42
ORD13329,2023-07-16,Backpack,Accessories,West,Rajasthan,Consumer,4,1732.3,5889.83,0.15,1045.02
ORD13330,2024-05-16,Office Chair,Furniture,South,Karnataka,Small Business,4,8837.51,35350.02,0.0,5209.8
ORD13331,2025-01-10,Notebook,Office Supplies,North,Delhi,Consumer,1,379.38,341.44,0.1,67.4
ORD13332,2024-08-29,Office Chair,Furniture,North,Haryana,Consumer,4,9721.04,34995.75,0.1,5410.69
ORD13333,2023-11-20,Backpack,Accessories,West,Maharashtra,Corporate,1,1813.39,1541.38,0.15,309.8
ORD13334,2024-12-09,Keyboard,Electronics,West,Gujarat,Small Business,1,1750.15,1575.14,0.1,219.4
ORD13335,2023-04-05,Keyboard,Electronics,West,Maharashtra,Consumer,4,1783.2,6419.51,0.1,924.87
ORD13336,2023-03-08,Monitor,Electronics,North,Delhi,Corporate,5,15243.41,72406.22,0.05,10855.19
ORD13337,2024-07-25,Desk,Furniture,East,Bihar,Corporate,5,13660.76,54643.04,0.2,9548.79
ORD13338,2025-12-08,Office Chair,Furniture,East,Bihar,Corporate,4,8853.01,35412.05,0.0,5371.18
ORD13339,2024-01-28,Monitor,Electronics,West,Rajasthan,Corporate,2,15517.95,31035.9,0.0,5142.31
ORD13340,2023-06-07,Monitor,Electronics,West,Rajasthan,Consumer,1,15779.25,14201.32,0.1,2192.33
ORD13341,2024-12-10,Keyboard,Electronics,West,Maharashtra,Corporate,5,1473.98,6632.92,0.1,811.48
ORD13342,2023-05-31,Monitor,Electronics,South,Telangana,Small Business,4,12536.83,45132.57,0.1,6473.92
ORD13343,2024-04-15,Tablet,Electronics,East,Bihar,Consumer,5,25905.95,116576.8,0.1,13065.01
ORD13344,2025-03-21,Laptop,Electronics,East,Bihar,Consumer,5,45467.22,193235.68,0.15,21712.98
ORD13345,2024-08-21,Office Chair,Furniture,West,Rajasthan,Consumer,5,9747.63,48738.17,0.0,7946.28
ORD13346,2025-06-07,Headphones,Electronics,West,Maharashtra,Small Business,2,3738.1,6354.77,0.15,824.97
ORD13347,2025-06-20,Headphones,Electronics,East,Bihar,Small Business,2,3997.86,7995.71,0.0,879.56
ORD13348,2023-08-24,Headphones,Electronics,East,Bihar,Corporate,1,3455.92,3283.13,0.05,454.85
ORD13349,2023-05-20,Smartphone,Electronics,East,West Bengal,Consumer,2,28549.74,45679.58,0.2,5725.22
ORD13350,2024-08-07,Laptop,Electronics,South,Karnataka,Small Business,5,53685.14,268425.7,0.0,35200.03
ORD13351,2023-07-13,Headphones,Electronics,West,Gujarat,Corporate,3,3433.61,9270.74,0.1,1422.74
ORD13352,2024-03-06,Smartphone,Electronics,North,Delhi,Consumer,5,27646.05,138230.25,0.0,18338.41
ORD13353,2025-09-23,Printer,Office Supplies,South,Tamil Nadu,Consumer,4,15160.12,51544.41,0.15,9119.71
ORD13354,2024-08-02,Office Chair,Furniture,East,West Bengal,Corporate,2,7988.59,15178.32,0.05,2883.23
ORD13355,2025-06-28,Headphones,Electronics,North,Delhi,Corporate,1,2936.47,2936.47,0.0,314.31
ORD13356,2024-10-05,Tablet,Electronics,North,Punjab,Consumer,5,23541.46,105936.56,0.1,13273.6
ORD13357,2025-12-19,Printer,Office Supplies,South,Telangana,Consumer,3,14443.05,43329.14,0.0,8959.42
ORD13358,2023-07-16,Keyboard,Electronics,North,Haryana,Corporate,5,1698.17,8490.86,0.0,1159.39
ORD13359,2023-12-21,Headphones,Electronics,North,Punjab,Consumer,3,3397.69,10193.08,0.0,1530.53
ORD13360,2025-11-30,Tablet,Electronics,North,Haryana,Corporate,1,21158.14,21158.14,0.0,3172.34
ORD13361,2023-04-04,Notebook,Office Supplies,South,Telangana,Small Business,3,393.59,1121.73,0.05,238.49
ORD13362,2024-02-22,Office Chair,Furniture,South,Telangana,Consumer,3,9348.74,28046.22,0.0,5416.58
ORD13363,2025-11-28,Printer,Office Supplies,East,Bihar,Small Business,1,13921.53,13225.45,0.05,2629.52
ORD13364,2024-06-02,Desk,Furniture,East,Odisha,Consumer,2,12174.49,24348.98,0.0,4892.6
ORD13365,2025-08-21,Backpack,Accessories,South,Tamil Nadu,Consumer,2,1743.41,2789.45,0.2,491.71
ORD13366,2023-03-08,Notebook,Office Supplies,North,Delhi,Consumer,2,363.35,654.03,0.1,138.54
ORD13367,2025-03-15,Keyboard,Electronics,North,Haryana,Consumer,5,2039.55,9177.97,0.1,1241.27
ORD13368,2024-04-02,Office Chair,Furniture,South,Tamil Nadu,Consumer,5,7766.95,36893.04,0.05,6416.96
ORD13369,2024-08-07,Tablet,Electronics,South,Telangana,Consumer,3,18821.3,47994.3,0.15,5212.14
ORD13370,2023-10-02,Laptop,Electronics,South,Tamil Nadu,Consumer,3,48603.93,145811.8,0.0,18878.41
ORD13371,2025-10-04,Backpack,Accessories,West,Rajasthan,Corporate,4,1871.23,7110.68,0.05,1521.4
ORD13372,2024-01-07,Mouse,Electronics,East,West Bengal,Small Business,3,896.89,2690.67,0.0,416.29
ORD13373,2024-11-28,Keyboard,Electronics,South,Telangana,Corporate,2,1627.32,3091.91,0.05,388.48
ORD13374,2025-03-19,Printer,Office Supplies,East,Odisha,Small Business,5,12744.08,63720.41,0.0,13882.54
ORD13375,2023-07-30,Office Chair,Furniture,South,Tamil Nadu,Consumer,1,7834.28,6659.14,0.15,1130.61
ORD13376,2023-04-29,Laptop,Electronics,West,Rajasthan,Consumer,5,49131.25,221090.62,0.1,28100.78
ORD13377,2024-05-14,Mouse,Electronics,North,Haryana,Consumer,2,848.66,1442.72,0.15,229.21
ORD13378,2025-07-09,Mouse,Electronics,North,Delhi,Corporate,5,927.58,4174.09,0.1,536.2
ORD13379,2024-04-19,Office Chair,Furniture,South,Karnataka,Consumer,5,8102.56,40512.79,0.0,8008.58
ORD13380,2023-12-15,Printer,Office Supplies,West,Rajasthan,Corporate,5,15460.01,65705.03,0.15,15322.22
ORD13381,2024-07-22,Smartphone,Electronics,West,Gujarat,Consumer,1,29372.81,26435.53,0.1,3714.08
ORD13382,2023-04-02,Office Chair,Furniture,West,Gujarat,Consumer,3,8152.71,24458.12,0.0,4870.46
ORD13383,2024-10-20,Mouse,Electronics,South,Telangana,Corporate,1,931.55,791.82,0.15,113.13
ORD13384,2023-12-15,Laptop,Electronics,North,Delhi,Consumer,5,48814.91,244074.53,0.0,35376.59
ORD13385,2023-09-15,Notebook,Office Supplies,West,Rajasthan,Small Business,2,312.14,593.06,0.05,140.56
ORD13386,2023-11-24,Monitor,Electronics,North,Haryana,Consumer,2,15587.29,31174.57,0.0,3818.27
ORD13387,2023-01-20,Smartphone,Electronics,South,Karnataka,Consumer,1,27872.17,23691.35,0.15,3659.42
ORD13388,2023-12-05,Notebook,Office Supplies,South,Telangana,Corporate,5,357.78,1788.89,0.0,382.33
ORD13389,2024-02-12,Laptop,Electronics,South,Karnataka,Consumer,5,62385.5,249542.0,0.2,27131.35
ORD13390,2023-07-13,Mouse,Electronics,East,West Bengal,Small Business,1,995.87,946.07,0.05,101.0
ORD13391,2025-09-13,Headphones,Electronics,West,Gujarat,Corporate,2,3542.79,7085.58,0.0,992.64
ORD13392,2023-08-21,Laptop,Electronics,West,Maharashtra,Consumer,4,48602.38,165248.1,0.15,20945.58
ORD13393,2025-02-02,Mouse,Electronics,North,Delhi,Corporate,4,923.2,3508.17,0.05,452.83
ORD13394,2023-05-14,Backpack,Accessories,North,Delhi,Consumer,4,1581.42,6325.66,0.0,1254.91
ORD13395,2025-04-25,Smartphone,Electronics,North,Punjab,Corporate,1,25485.22,24210.96,0.05,3517.23
ORD13396,2024-02-28,Desk,Furniture,East,West Bengal,Consumer,1,12593.11,11963.45,0.05,2234.66
